,Country/Region,Province/State,Latitude,Longitude,Confirmed,Recovered,Deaths,Date
758203,Australia,Northern Territory,-12.4634,130.8456,33.0,33.0,0.0,2020-09-01
758204,Australia,Queensland,-27.4698,153.0251,1126.0,1084.0,6.0,2020-09-01
758205,Australia,South Australia,-34.9285,138.6007,463.0,458.0,4.0,2020-09-01
758206,Australia,Tasmania,-42.8821,147.3272,230.0,217.0,13.0,2020-09-01
758207,Australia,Victoria,-37.8136,144.9631,19224.0,16152.0,576.0,2020-09-01
758208,Australia,Western Australia,-31.9505,115.8605,655.0,641.0,9.0,2020-09-01
762156,Australia,Australian Capital Territory,-35.4735,149.0124,113.0,110.0,3.0,2020-09-02
762157,Australia,New South Wales,-33.8688,151.2093,4091.0,2994.0,52.0,2020-09-02
762158,Australia,Northern Territory,-12.4634,130.8456,33.0,33.0,0.0,2020-09-02
762159,Australia,Queensland,-27.4698,153.0251,1128.0,1086.0,6.0,2020-09-02
762160,Australia,South Australia,-34.9285,138.6007,463.0,459.0,4.0,2020-09-02
762161,Australia,Tasmania,-42.8821,147.3272,230.0,217.0,13.0,2020-09-02
762162,Australia,Victoria,-37.8136,144.9631,19336.0,16152.0,591.0,2020-09-02
762163,Australia,Western Australia,-31.9505,115.8605,655.0,641.0,9.0,2020-09-02
766111,Australia,Australian Capital Territory,-35.4735,149.0124,113.0,110.0,3.0,2020-09-03
766112,Australia,New South Wales,-33.8688,151.2093,4099.0,2994.0,52.0,2020-09-03
766113,Australia,Northern Territory,-12.4634,130.8456,33.0,33.0,0.0,2020-09-03
766114,Australia,Queensland,-27.4698,153.0251,1128.0,1088.0,6.0,2020-09-03
766115,Australia,South Australia,-34.9285,138.6007,463.0,459.0,4.0,2020-09-03
766116,Australia,Tasmania,-42.8821,147.3272,230.0,217.0,13.0,2020-09-03
766117,Australia,Victoria,-37.8136,144.9631,19415.0,16370.0,650.0,2020-09-03
766118,Australia,Western Australia,-31.9505,115.8605,655.0,643.0,9.0,2020-09-03
770066,Australia,Australian Capital Territory,-35.4735,149.0124,113.0,110.0,3.0,2020-09-04
770067,Australia,New South Wales,-33.8688,151.2093,4104.0,2994.0,52.0,2020-09-04
770068,Australia,Northern Territory,-12.4634,130.8456,33.0,33.0,0.0,2020-09-04
770069,Australia,Queensland,-27.4698,153.0251,1129.0,1089.0,6.0,2020-09-04
770070,Australia,South Australia,-34.9285,138.6007,463.0,459.0,4.0,2020-09-04
770071,Australia,Tasmania,-42.8821,147.3272,231.0,218.0,13.0,2020-09-04
770072,Australia,Victoria,-37.8136,144.9631,19479.0,16625.0,661.0,2020-09-04
770073,Australia,Western Australia,-31.9505,115.8605,655.0,644.0,9.0,2020-09-04
774021,Australia,Australian Capital Territory,-35.4735,149.0124,113.0,110.0,3.0,2020-09-05
774022,Australia,New South Wales,-33.8688,151.2093,4114.0,2994.0,52.0,2020-09-05
774023,Australia,Northern Territory,-12.4634,130.8456,33.0,33.0,0.0,2020-09-05
774024,Australia,Queensland,-27.4698,153.0251,1131.0,1089.0,6.0,2020-09-05
774025,Australia,South Australia,-34.9285,138.6007,464.0,459.0,4.0,2020-09-05
774026,Australia,Tasmania,-42.8821,147.3272,230.0,217.0,13.0,2020-09-05
774027,Australia,Victoria,-37.8136,144.9631,19538.0,16784.0,666.0,2020-09-05
774028,Australia,Western Australia,-31.9505,115.8605,655.0,644.0,9.0,2020-09-05
777976,Australia,Australian Capital Territory,-35.4735,149.0124,113.0,110.0,3.0,2020-09-06
777977,Australia,New South Wales,-33.8688,151.2093,4118.0,2994.0,52.0,2020-09-06
777978,Australia,Northern Territory,-12.4634,130.8456,33.0,33.0,0.0,2020-09-06
777979,Australia,Queensland,-27.4698,153.0251,1133.0,1089.0,6.0,2020-09-06
777980,Australia,South Australia,-34.9285,138.6007,464.0,459.0,4.0,2020-09-06
777981,Australia,Tasmania,-42.8821,147.3272,230.0,217.0,13.0,2020-09-06
777982,Australia,Victoria,-37.8136,144.9631,19574.0,16921.0,675.0,2020-09-06
777983,Australia,Western Australia,-31.9505,115.8605,656.0,644.0,9.0,2020-09-06
781931,Australia,Australian Capital Territory,-35.4735,149.0124,113.0,110.0,3.0,2020-09-07
781932,Australia,New South Wales,-33.8688,151.2093,4126.0,2994.0,52.0,2020-09-07
781933,Australia,Northern Territory,-12.4634,130.8456,33.0,33.0,0.0,2020-09-07
781934,Australia,Queensland,-27.4698,153.0251,1134.0,1090.0,6.0,2020-09-07
781935,Australia,South Australia,-34.9285,138.6007,464.0,460.0,4.0,2020-09-07
781936,Australia,Tasmania,-42.8821,147.3272,230.0,217.0,13.0,2020-09-07
781937,Australia,Victoria,-37.8136,144.9631,19615.0,17056.0,683.0,2020-09-07
781938,Australia,Western Australia,-31.9505,115.8605,658.0,644.0,9.0,2020-09-07
785886,Australia,Australian Capital Territory,-35.4735,149.0124,113.0,110.0,3.0,2020-09-08
785887,Australia,New South Wales,-33.8688,151.2093,4135.0,2994.0,52.0,2020-09-08
785888,Australia,Northern Territory,-12.4634,130.8456,33.0,33.0,0.0,2020-09-08
785889,Australia,Queensland,-27.4698,153.0251,1143.0,1091.0,6.0,2020-09-08
785890,Australia,South Australia,-34.9285,138.6007,465.0,461.0,4.0,2020-09-08
785891,Australia,Tasmania,-42.8821,147.3272,230.0,217.0,13.0,2020-09-08
785892,Australia,Victoria,-37.8136,144.9631,19688.0,17175.0,694.0,2020-09-08
785893,Australia,Western Australia,-31.9505,115.8605,658.0,644.0,9.0,2020-09-08
789841,Australia,Australian Capital Territory,-35.4735,149.0124,113.0,110.0,3.0,2020-09-09
789842,Australia,New South Wales,-33.8688,151.2093,4142.0,2994.0,52.0,2020-09-09
789843,Australia,Northern Territory,-12.4634,130.8456,33.0,33.0,0.0,2020-09-09
789844,Australia,Queensland,-27.4698,153.0251,1143.0,1091.0,6.0,2020-09-09
789845,Australia,South Australia,-34.9285,138.6007,465.0,461.0,4.0,2020-09-09
789846,Australia,Tasmania,-42.8821,147.3272,230.0,217.0,13.0,2020-09-09
789847,Australia,Victoria,-37.8136,144.9631,19739.0,17311.0,701.0,2020-09-09
789848,Australia,Western Australia,-31.9505,115.8605,659.0,646.0,9.0,2020-09-09
793796,Australia,Australian Capital Territory,-35.4735,149.0124,113.0,110.0,3.0,2020-09-10
793797,Australia,New South Wales,-33.8688,151.2093,4152.0,2994.0,52.0,2020-09-10
793798,Australia,Northern Territory,-12.4634,130.8456,33.0,33.0,0.0,2020-09-10
793799,Australia,Queensland,-27.4698,153.0251,1145.0,1094.0,6.0,2020-09-10
793800,Australia,South Australia,-34.9285,138.6007,465.0,461.0,4.0,2020-09-10
793801,Australia,Tasmania,-42.8821,147.3272,230.0,217.0,13.0,2020-09-10
793802,Australia,Victoria,-37.8136,144.9631,19767.0,17484.0,710.0,2020-09-10
793803,Australia,Western Australia,-31.9505,115.8605,659.0,646.0,9.0,2020-09-10
797751,Australia,Australian Capital Territory,-35.4735,149.0124,113.0,110.0,3.0,2020-09-11
797752,Australia,New South Wales,-33.8688,151.2093,4157.0,2994.0,52.0,2020-09-11
797753,Australia,Northern Territory,-12.4634,130.8456,33.0,33.0,0.0,2020-09-11
797754,Australia,Queensland,-27.4698,153.0251,1149.0,1096.0,6.0,2020-09-11
797755,Australia,South Australia,-34.9285,138.6007,466.0,462.0,4.0,2020-09-11
797756,Australia,Tasmania,-42.8821,147.3272,230.0,217.0,13.0,2020-09-11
797757,Australia,Victoria,-37.8136,144.9631,19800.0,17771.0,716.0,2020-09-11
797758,Australia,Western Australia,-31.9505,115.8605,659.0,646.0,9.0,2020-09-11
801706,Australia,Australian Capital Territory,-35.4735,149.0124,113.0,110.0,3.0,2020-09-12
801707,Australia,New South Wales,-33.8688,151.2093,4166.0,2994.0,52.0,2020-09-12
801708,Australia,Northern Territory,-12.4634,130.8456,33.0,33.0,0.0,2020-09-12
801709,Australia,Queensland,-27.4698,153.0251,1149.0,1107.0,6.0,2020-09-12
801710,Australia,South Australia,-34.9285,138.6007,466.0,462.0,4.0,2020-09-12
801711,Australia,Tasmania,-42.8821,147.3272,230.0,217.0,13.0,2020-09-12
801712,Australia,Victoria,-37.8136,144.9631,19835.0,17771.0,723.0,2020-09-12
801713,Australia,Western Australia,-31.9505,115.8605,659.0,646.0,9.0,2020-09-12
805661,Australia,Australian Capital Territory,-35.4735,149.0124,113.0,110.0,3.0,2020-09-13
805662,Australia,New South Wales,-33.8688,151.2093,4170.0,2994.0,52.0,2020-09-13
805663,Australia,Northern Territory,-12.4634,130.8456,33.0,33.0,0.0,2020-09-13
805664,Australia,Queensland,-27.4698,153.0251,1149.0,1110.0,6.0,2020-09-13
805665,Australia,South Australia,-34.9285,138.6007,466.0,462.0,4.0,2020-09-13
805666,Australia,Tasmania,-42.8821,147.3272,230.0,217.0,13.0,2020-09-13
805667,Australia,Victoria,-37.8136,144.9631,19872.0,17893.0,729.0,2020-09-13
805668,Australia,Western Australia,-31.9505,115.8605,659.0,646.0,9.0,2020-09-13
809616,Australia,Australian Capital Territory,-35.4735,149.0124,113.0,110.0,3.0,2020-09-14
809617,Australia,New South Wales,-33.8688,151.2093,4177.0,2994.0,52.0,2020-09-14
809618,Australia,Northern Territory,-12.4634,130.8456,33.0,33.0,0.0,2020-09-14
809619,Australia,Queensland,-27.4698,153.0251,1150.0,1111.0,6.0,2020-09-14
809620,Australia,South Australia,-34.9285,138.6007,466.0,462.0,4.0,2020-09-14
809621,Australia,Tasmania,-42.8821,147.3272,230.0,217.0,13.0,2020-09-14
809622,Australia,Victoria,-37.8136,144.9631,19911.0,18006.0,729.0,2020-09-14
809623,Australia,Western Australia,-31.9505,115.8605,659.0,646.0,9.0,2020-09-14
813571,Australia,Australian Capital Territory,-35.4735,149.0124,113.0,110.0,3.0,2020-09-15
813572,Australia,New South Wales,-33.8688,151.2093,4185.0,2994.0,52.0,2020-09-15
813573,Australia,Northern Territory,-12.4634,130.8456,33.0,33.0,0.0,2020-09-15
813574,Australia,Queensland,-27.4698,153.0251,1149.0,1111.0,6.0,2020-09-15
813575,Australia,South Australia,-34.9285,138.6007,466.0,462.0,4.0,2020-09-15
813576,Australia,Tasmania,-42.8821,147.3272,230.0,217.0,13.0,2020-09-15
813577,Australia,Victoria,-37.8136,144.9631,19943.0,18079.0,737.0,2020-09-15
813578,Australia,Western Australia,-31.9505,115.8605,659.0,646.0,9.0,2020-09-15
817526,Australia,Australian Capital Territory,-35.4735,149.0124,113.0,110.0,3.0,2020-09-16
817527,Australia,New South Wales,-33.8688,151.2093,4190.0,2994.0,52.0,2020-09-16
817528,Australia,Northern Territory,-12.4634,130.8456,33.0,33.0,0.0,2020-09-16
817529,Australia,Queensland,-27.4698,153.0251,1150.0,1111.0,6.0,2020-09-16
817530,Australia,South Australia,-34.9285,138.6007,466.0,462.0,4.0,2020-09-16
817531,Australia,Tasmania,-42.8821,147.3272,230.0,217.0,13.0,2020-09-16
817532,Australia,Victoria,-37.8136,144.9631,19970.0,18217.0,745.0,2020-09-16
817533,Australia,Western Australia,-31.9505,115.8605,661.0,648.0,9.0,2020-09-16
821481,Australia,Australian Capital Territory,-35.4735,149.0124,113.0,110.0,3.0,2020-09-17
821482,Australia,New South Wales,-33.8688,151.2093,4196.0,2994.0,52.0,2020-09-17
821483,Australia,Northern Territory,-12.4634,130.8456,33.0,33.0,0.0,2020-09-17
821484,Australia,Queensland,-27.4698,153.0251,1150.0,1112.0,6.0,2020-09-17
821485,Australia,South Australia,-34.9285,138.6007,466.0,462.0,4.0,2020-09-17
821486,Australia,Tasmania,-42.8821,147.3272,230.0,217.0,13.0,2020-09-17
821487,Australia,Victoria,-37.8136,144.9631,20012.0,18278.0,750.0,2020-09-17
821488,Australia,Western Australia,-31.9505,115.8605,661.0,648.0,9.0,2020-09-17
825436,Australia,Australian Capital Territory,-35.4735,149.0124,113.0,110.0,3.0,2020-09-18
825437,Australia,New South Wales,-33.8688,151.2093,4198.0,2994.0,52.0,2020-09-18
825438,Australia,Northern Territory,-12.4634,130.8456,33.0,33.0,0.0,2020-09-18
825439,Australia,Queensland,-27.4698,153.0251,1150.0,1118.0,6.0,2020-09-18
825440,Australia,South Australia,-34.9285,138.6007,466.0,462.0,4.0,2020-09-18
825441,Australia,Tasmania,-42.8821,147.3272,230.0,217.0,13.0,2020-09-18
825442,Australia,Victoria,-37.8136,144.9631,20034.0,18278.0,757.0,2020-09-18
825443,Australia,Western Australia,-31.9505,115.8605,661.0,649.0,9.0,2020-09-18
829391,Australia,Australian Capital Territory,-35.4735,149.0124,113.0,110.0,3.0,2020-09-19
829392,Australia,New South Wales,-33.8688,151.2093,4200.0,2994.0,53.0,2020-09-19
829393,Australia,Northern Territory,-12.4634,130.8456,33.0,33.0,0.0,2020-09-19
829394,Australia,Queensland,-27.4698,153.0251,1152.0,1123.0,6.0,2020-09-19
829395,Australia,South Australia,-34.9285,138.6007,466.0,462.0,4.0,2020-09-19
829396,Australia,Tasmania,-42.8821,147.3272,230.0,217.0,13.0,2020-09-19
829397,Australia,Victoria,-37.8136,144.9631,20042.0,18379.0,761.0,2020-09-19
829398,Australia,Western Australia,-31.9505,115.8605,662.0,650.0,9.0,2020-09-19
833346,Australia,Australian Capital Territory,-35.4735,149.0124,113.0,110.0,3.0,2020-09-20
833347,Australia,New South Wales,-33.8688,151.2093,4204.0,2994.0,53.0,2020-09-20
833348,Australia,Northern Territory,-12.4634,130.8456,33.0,33.0,0.0,2020-09-20
833349,Australia,Queensland,-27.4698,153.0251,1153.0,1124.0,6.0,2020-09-20
833350,Australia,South Australia,-34.9285,138.6007,466.0,462.0,4.0,2020-09-20
833351,Australia,Tasmania,-42.8821,147.3272,230.0,217.0,13.0,2020-09-20
833352,Australia,Victoria,-37.8136,144.9631,20051.0,18473.0,763.0,2020-09-20
833353,Australia,Western Australia,-31.9505,115.8605,662.0,650.0,9.0,2020-09-20
837301,Australia,Australian Capital Territory,-35.4735,149.0124,113.0,110.0,3.0,2020-09-21
837302,Australia,New South Wales,-33.8688,151.2093,4206.0,2994.0,53.0,2020-09-21
837303,Australia,Northern Territory,-12.4634,130.8456,33.0,33.0,0.0,2020-09-21
837304,Australia,Queensland,-27.4698,153.0251,1153.0,1124.0,6.0,2020-09-21
837305,Australia,South Australia,-34.9285,138.6007,466.0,462.0,4.0,2020-09-21
837306,Australia,Tasmania,-42.8821,147.3272,230.0,217.0,13.0,2020-09-21
837307,Australia,Victoria,-37.8136,144.9631,20076.0,18567.0,766.0,2020-09-21
837308,Australia,Western Australia,-31.9505,115.8605,665.0,650.0,9.0,2020-09-21
841258,Australia,Australian Capital Territory,-35.4735,149.0124,113.0,110.0,3.0,2020-09-22
841259,Australia,New South Wales,-33.8688,151.2093,4212.0,3107.0,53.0,2020-09-22
841260,Australia,Northern Territory,-12.4634,130.8456,33.0,33.0,0.0,2020-09-22
841261,Australia,Queensland,-27.4698,153.0251,1153.0,1124.0,6.0,2020-09-22
841262,Australia,South Australia,-34.9285,138.6007,466.0,462.0,4.0,2020-09-22
841263,Australia,Tasmania,-42.8821,147.3272,230.0,217.0,13.0,2020-09-22
841264,Australia,Victoria,-37.8136,144.9631,20100.0,18628.0,771.0,2020-09-22
841265,Australia,Western Australia,-31.9505,115.8605,665.0,650.0,9.0,2020-09-22
845215,Australia,Australian Capital Territory,-35.4735,149.0124,113.0,110.0,3.0,2020-09-23
845216,Australia,New South Wales,-33.8688,151.2093,4213.0,3113.0,53.0,2020-09-23
845217,Australia,Northern Territory,-12.4634,130.8456,33.0,33.0,0.0,2020-09-23
845218,Australia,Queensland,-27.4698,153.0251,1153.0,1125.0,6.0,2020-09-23
845219,Australia,South Australia,-34.9285,138.6007,468.0,462.0,4.0,2020-09-23
845220,Australia,Tasmania,-42.8821,147.3272,230.0,217.0,13.0,2020-09-23
845221,Australia,Victoria,-37.8136,144.9631,20105.0,18738.0,773.0,2020-09-23
845222,Australia,Western Australia,-31.9505,115.8605,665.0,650.0,9.0,2020-09-23
849172,Australia,Australian Capital Territory,-35.4735,149.0124,113.0,110.0,3.0,2020-09-24
849173,Australia,New South Wales,-33.8688,151.2093,4217.0,3116.0,53.0,2020-09-24
849174,Australia,Northern Territory,-12.4634,130.8456,33.0,33.0,0.0,2020-09-24
849175,Australia,Queensland,-27.4698,153.0251,1153.0,1141.0,6.0,2020-09-24
849176,Australia,South Australia,-34.9285,138.6007,468.0,462.0,4.0,2020-09-24
849177,Australia,Tasmania,-42.8821,147.3272,230.0,217.0,13.0,2020-09-24
849178,Australia,Victoria,-37.8136,144.9631,20118.0,18794.0,781.0,2020-09-24
849179,Australia,Western Australia,-31.9505,115.8605,668.0,650.0,9.0,2020-09-24
853129,Australia,Australian Capital Territory,-35.4735,149.0124,113.0,110.0,3.0,2020-09-25
853130,Australia,New South Wales,-33.8688,151.2093,4218.0,3116.0,53.0,2020-09-25
853131,Australia,Northern Territory,-12.4634,130.8456,33.0,33.0,0.0,2020-09-25
853132,Australia,Queensland,-27.4698,153.0251,1156.0,1141.0,6.0,2020-09-25
853133,Australia,South Australia,-34.9285,138.6007,468.0,462.0,4.0,2020-09-25
853134,Australia,Tasmania,-42.8821,147.3272,230.0,217.0,13.0,2020-09-25
853135,Australia,Victoria,-37.8136,144.9631,20130.0,18794.0,782.0,2020-09-25
853136,Australia,Western Australia,-31.9505,115.8605,668.0,650.0,9.0,2020-09-25
857086,Australia,Australian Capital Territory,-35.4735,149.0124,113.0,110.0,3.0,2020-09-26
857087,Australia,New South Wales,-33.8688,151.2093,4218.0,3117.0,53.0,2020-09-26
857088,Australia,Northern Territory,-12.4634,130.8456,33.0,33.0,0.0,2020-09-26
857089,Australia,Queensland,-27.4698,153.0251,1157.0,1141.0,6.0,2020-09-26
857090,Australia,South Australia,-34.9285,138.6007,468.0,462.0,4.0,2020-09-26
857091,Australia,Tasmania,-42.8821,147.3272,230.0,217.0,13.0,2020-09-26
857092,Australia,Victoria,-37.8136,144.9631,20145.0,18842.0,784.0,2020-09-26
857093,Australia,Western Australia,-31.9505,115.8605,676.0,651.0,9.0,2020-09-26
861043,Australia,Australian Capital Territory,-35.4735,149.0124,113.0,110.0,3.0,2020-09-27
861044,Australia,New South Wales,-33.8688,151.2093,4218.0,3118.0,53.0,2020-09-27
861045,Australia,Northern Territory,-12.4634,130.8456,33.0,33.0,0.0,2020-09-27
861046,Australia,Queensland,-27.4698,153.0251,1157.0,1141.0,6.0,2020-09-27
861047,Australia,South Australia,-34.9285,138.6007,468.0,462.0,4.0,2020-09-27
861048,Australia,Tasmania,-42.8821,147.3272,230.0,217.0,13.0,2020-09-27
861049,Australia,Victoria,-37.8136,144.9631,20149.0,18901.0,787.0,2020-09-27
861050,Australia,Western Australia,-31.9505,115.8605,676.0,651.0,9.0,2020-09-27
865000,Australia,Australian Capital Territory,-35.4735,149.0124,113.0,110.0,3.0,2020-09-28
865001,Australia,New South Wales,-33.8688,151.2093,4220.0,3123.0,53.0,2020-09-28
865002,Australia,Northern Territory,-12.4634,130.8456,33.0,33.0,0.0,2020-09-28
865003,Australia,Queensland,-27.4698,153.0251,1157.0,1141.0,6.0,2020-09-28
865004,Australia,South Australia,-34.9285,138.6007,468.0,462.0,4.0,2020-09-28
865005,Australia,Tasmania,-42.8821,147.3272,230.0,217.0,13.0,2020-09-28
865006,Australia,Victoria,-37.8136,144.9631,20158.0,18942.0,794.0,2020-09-28
865007,Australia,Western Australia,-31.9505,115.8605,676.0,653.0,9.0,2020-09-28
868957,Australia,Australian Capital Territory,-35.4735,149.0124,113.0,110.0,3.0,2020-09-29
868958,Australia,New South Wales,-33.8688,151.2093,4224.0,3129.0,53.0,2020-09-29
868959,Australia,Northern Territory,-12.4634,130.8456,33.0,33.0,0.0,2020-09-29
868960,Australia,Queensland,-27.4698,153.0251,1157.0,1142.0,6.0,2020-09-29
868961,Australia,South Australia,-34.9285,138.6007,468.0,462.0,4.0,2020-09-29
868962,Australia,Tasmania,-42.8821,147.3272,230.0,217.0,13.0,2020-09-29
868963,Australia,Victoria,-37.8136,144.9631,20169.0,19006.0,798.0,2020-09-29
868964,Australia,Western Australia,-31.9505,115.8605,684.0,653.0,9.0,2020-09-29
872914,Australia,Australian Capital Territory,-35.4735,149.0124,113.0,110.0,3.0,2020-09-30
872915,Australia,New South Wales,-33.8688,151.2093,4227.0,3129.0,53.0,2020-09-30
872916,Australia,Northern Territory,-12.4634,130.8456,33.0,33.0,0.0,2020-09-30
872917,Australia,Queensland,-27.4698,153.0251,1157.0,1143.0,6.0,2020-09-30
872918,Australia,South Australia,-34.9285,138.6007,468.0,464.0,4.0,2020-09-30
872919,Australia,Tasmania,-42.8821,147.3272,230.0,217.0,13.0,2020-09-30
872920,Australia,Victoria,-37.8136,144.9631,20183.0,19034.0,800.0,2020-09-30
872921,Australia,Western Australia,-31.9505,115.8605,685.0,654.0,9.0,2020-09-30
876871,Australia,Australian Capital Territory,-35.4735,149.0124,113.0,110.0,3.0,2020-10-01
876872,Australia,New South Wales,-33.8688,151.2093,4231.0,3129.0,53.0,2020-10-01
876873,Australia,Northern Territory,-12.4634,130.8456,33.0,33.0,0.0,2020-10-01
876874,Australia,Queensland,-27.4698,153.0251,1160.0,1147.0,6.0,2020-10-01
876875,Australia,South Australia,-34.9285,138.6007,468.0,464.0,4.0,2020-10-01
876876,Australia,Tasmania,-42.8821,147.3272,230.0,217.0,13.0,2020-10-01
876877,Australia,Victoria,-37.8136,144.9631,20189.0,19034.0,802.0,2020-10-01
876878,Australia,Western Australia,-31.9505,115.8605,685.0,654.0,9.0,2020-10-01
880828,Australia,Australian Capital Territory,-35.4735,149.0124,113.0,110.0,3.0,2020-10-02
880829,Australia,New South Wales,-33.8688,151.2093,4232.0,3131.0,53.0,2020-10-02
880830,Australia,Northern Territory,-12.4634,130.8456,33.0,33.0,0.0,2020-10-02
880831,Australia,Queensland,-27.4698,153.0251,1160.0,1147.0,6.0,2020-10-02
880832,Australia,South Australia,-34.9285,138.6007,470.0,464.0,4.0,2020-10-02
880833,Australia,Tasmania,-42.8821,147.3272,230.0,217.0,13.0,2020-10-02
880834,Australia,Victoria,-37.8136,144.9631,20197.0,19091.0,805.0,2020-10-02
